Index,Clothes,Tops,Bottoms,Dresses,Outers,Goods,Accessories,Shoes
31598,0,0,0,0,0,1,0,1
31599,1,0,0,1,0,0,0,0
31600,1,0,0,0,1,0,0,0
31601,1,1,0,0,0,0,0,0
31602,1,0,0,1,0,0,0,0
31603,0,0,0,0,0,1,1,0
31604,0,0,0,0,0,1,0,1
31605,1,1,0,0,0,0,0,0
31606,1,1,0,0,0,0,0,0
31607,1,0,1,0,0,0,0,0
31608,0,0,0,0,0,1,0,1
31609,0,0,0,0,0,1,0,1
31610,0,0,0,0,0,1,0,1
31611,1,1,0,0,0,0,0,0
31612,1,1,0,0,0,0,0,0
31613,0,0,0,0,0,1,0,1
31614,0,0,0,0,0,1,0,1
31615,1,0,1,0,0,0,0,0
31616,0,0,0,0,0,1,0,1
31617,1,0,1,0,0,0,0,0
31618,1,0,0,0,1,0,0,0
31619,1,0,0,1,0,0,0,0
31620,0,0,0,0,0,1,1,0
31621,1,1,0,0,0,0,0,0
31622,1,0,0,1,0,0,0,0
31623,1,0,0,1,0,0,0,0
31624,0,0,0,0,0,1,0,1
31625,1,0,0,0,1,0,0,0
31626,0,0,0,0,0,1,1,0
31627,1,0,0,1,0,0,0,0
31628,1,1,0,0,0,0,0,0
31629,1,0,0,0,1,0,0,0
31630,1,0,0,0,1,0,0,0
31631,1,0,0,0,1,0,0,0
31632,1,1,0,0,0,0,0,0
31633,1,1,0,0,0,0,0,0
31634,1,1,0,0,0,0,0,0
31635,0,0,0,0,0,1,1,0
31636,1,0,0,0,1,0,0,0
31637,0,0,0,0,0,1,0,1
31638,1,0,1,0,0,0,0,0
31639,1,1,0,0,0,0,0,0
31640,1,1,0,0,0,0,0,0
31641,0,0,0,0,0,1,0,1
31642,1,0,1,0,0,0,0,0
31643,0,0,0,0,0,1,0,1
31644,0,0,0,0,0,1,1,0
31645,0,0,0,0,0,1,0,1
31646,1,0,0,0,1,0,0,0
31647,0,0,0,0,0,1,1,0
31648,0,0,0,0,0,1,0,1
31649,1,1,0,0,0,0,0,0
31650,0,0,0,0,0,1,0,1
31651,0,0,0,0,0,1,0,1
31652,1,0,0,1,0,0,0,0
31653,1,0,1,0,0,0,0,0
31654,1,0,0,0,1,0,0,0
31655,0,0,0,0,0,1,0,1
31656,0,0,0,0,0,1,0,1
31657,0,0,0,0,0,1,0,1
31658,0,0,0,0,0,1,0,1
31659,1,1,0,0,0,0,0,0
31660,1,1,0,0,0,0,0,0
31661,0,0,0,0,0,1,0,1
31662,0,0,0,0,0,1,1,0
31663,0,0,0,0,0,1,1,0
31664,1,0,0,0,1,0,0,0
31665,1,1,0,0,0,0,0,0
31666,1,0,1,0,0,0,0,0
31667,0,0,0,0,0,1,0,1
31668,1,1,0,0,0,0,0,0
31669,1,1,0,0,0,0,0,0
31670,0,0,0,0,0,1,0,1
31671,1,1,0,0,0,0,0,0
31672,1,0,0,0,1,0,0,0
31673,0,0,0,0,0,1,0,1
31674,1,1,0,0,0,0,0,0
31675,1,0,0,1,0,0,0,0
31676,1,0,0,1,0,0,0,0
31677,0,0,0,0,0,1,0,1
31678,0,0,0,0,0,1,0,1
31679,0,0,0,0,0,1,0,1
31680,0,0,0,0,0,1,0,1
31681,1,0,0,1,0,0,0,0
31682,1,0,0,1,0,0,0,0
31683,1,0,0,1,0,0,0,0
31684,1,1,0,0,0,0,0,0
31685,1,0,1,0,0,0,0,0
31686,1,1,0,0,0,0,0,0
31687,1,0,0,0,1,0,0,0
31688,0,0,0,0,0,1,1,0
31689,0,0,0,0,0,1,0,1
31690,1,0,1,0,0,0,0,0
31691,1,1,0,0,0,0,0,0
31692,1,0,0,0,1,0,0,0
31693,0,0,0,0,0,1,0,1
31694,1,0,0,0,1,0,0,0
31695,1,0,0,0,1,0,0,0
31696,1,1,0,0,0,0,0,0
31697,1,1,0,0,0,0,0,0
31698,0,0,0,0,0,1,1,0
31699,1,0,1,0,0,0,0,0
31700,1,0,0,1,0,0,0,0
31701,1,0,0,0,1,0,0,0
31702,1,1,0,0,0,0,0,0
31703,0,0,0,0,0,1,1,0
31704,1,1,0,0,0,0,0,0
31705,0,0,0,0,0,1,1,0
31706,0,0,0,0,0,1,0,1
31707,1,1,0,0,0,0,0,0
31708,1,1,0,0,0,0,0,0
31709,0,0,0,0,0,1,0,1
31710,1,0,0,0,1,0,0,0
31711,1,0,1,0,0,0,0,0
31712,1,0,0,1,0,0,0,0
31713,1,0,0,0,1,0,0,0
31714,1,0,1,0,0,0,0,0
31715,1,0,1,0,0,0,0,0
31716,0,0,0,0,0,1,0,1
31717,1,0,1,0,0,0,0,0
31718,1,0,0,1,0,0,0,0
31719,1,0,1,0,0,0,0,0
31720,1,0,1,0,0,0,0,0
31721,1,1,0,0,0,0,0,0
31722,0,0,0,0,0,1,0,1
31723,1,1,0,0,0,0,0,0
31724,1,0,0,1,0,0,0,0
31725,1,0,0,1,0,0,0,0
31726,1,1,0,0,0,0,0,0
31727,1,0,1,0,0,0,0,0
31728,1,0,0,0,1,0,0,0
31729,0,0,0,0,0,1,0,1
31730,1,1,0,0,0,0,0,0
31731,0,0,0,0,0,1,0,1
31732,1,0,0,1,0,0,0,0
31733,1,1,0,0,0,0,0,0
31734,1,1,0,0,0,0,0,0
31735,1,0,1,0,0,0,0,0
31736,1,1,0,0,0,0,0,0
31737,1,1,0,0,0,0,0,0
31738,1,1,0,0,0,0,0,0
31739,0,0,0,0,0,1,1,0
31740,0,0,0,0,0,1,0,1
31741,1,1,0,0,0,0,0,0
31742,0,0,0,0,0,1,0,1
31743,1,0,0,1,0,0,0,0
31744,0,0,0,0,0,1,0,1
31745,1,0,0,0,1,0,0,0
31746,0,0,0,0,0,1,0,1
31747,1,1,0,0,0,0,0,0
31748,1,0,1,0,0,0,0,0
31749,1,1,0,0,0,0,0,0
31750,1,1,0,0,0,0,0,0
31751,0,0,0,0,0,1,1,0
31752,1,0,0,1,0,0,0,0
31753,0,0,0,0,0,1,0,1
31754,0,0,0,0,0,1,0,1
31755,1,0,0,0,1,0,0,0
31756,0,0,0,0,0,1,0,1
31757,1,1,0,0,0,0,0,0
31758,1,0,0,0,1,0,0,0
31759,1,0,1,0,0,0,0,0
31760,1,0,0,0,1,0,0,0
31761,0,0,0,0,0,1,0,1
31762,1,1,0,0,0,0,0,0
31763,0,0,0,0,0,1,0,1
31764,1,1,0,0,0,0,0,0
31765,1,1,0,0,0,0,0,0
31766,1,1,0,0,0,0,0,0
31767,1,0,1,0,0,0,0,0
31768,1,0,1,0,0,0,0,0
31769,1,1,0,0,0,0,0,0
31770,1,0,1,0,0,0,0,0
31771,1,0,1,0,0,0,0,0
31772,1,1,0,0,0,0,0,0
31773,0,0,0,0,0,1,0,1
31774,1,1,0,0,0,0,0,0
31775,1,1,0,0,0,0,0,0
31776,1,1,0,0,0,0,0,0
31777,1,1,0,0,0,0,0,0
31778,1,1,0,0,0,0,0,0
31779,0,0,0,0,0,1,0,1
31780,1,1,0,0,0,0,0,0
31781,1,0,0,0,1,0,0,0
31782,1,0,0,0,1,0,0,0
31783,1,0,0,0,1,0,0,0
31784,1,0,0,1,0,0,0,0
31785,0,0,0,0,0,1,0,1
31786,1,1,0,0,0,0,0,0
31787,0,0,0,0,0,1,1,0
31788,1,0,0,1,0,0,0,0
31789,1,1,0,0,0,0,0,0
31790,1,1,0,0,0,0,0,0
31791,0,0,0,0,0,1,0,1
31792,1,0,1,0,0,0,0,0
31793,1,1,0,0,0,0,0,0
31794,0,0,0,0,0,1,0,1
31795,1,0,0,0,1,0,0,0
31796,1,1,0,0,0,0,0,0
31797,1,0,1,0,0,0,0,0
31798,1,0,0,0,1,0,0,0
31799,0,0,0,0,0,1,0,1
31800,0,0,0,0,0,1,0,1
31801,1,0,1,0,0,0,0,0
31802,1,0,1,0,0,0,0,0
31803,1,0,0,1,0,0,0,0
31804,0,0,0,0,0,1,0,1
31805,0,0,0,0,0,1,0,1
31806,1,0,1,0,0,0,0,0
31807,1,0,0,1,0,0,0,0
31808,0,0,0,0,0,1,0,1
31809,0,0,0,0,0,1,0,1
31810,1,1,0,0,0,0,0,0
31811,1,1,0,0,0,0,0,0
31812,1,0,1,0,0,0,0,0
31813,1,1,0,0,0,0,0,0
31814,1,1,0,0,0,0,0,0
31815,1,1,0,0,0,0,0,0
31816,0,0,0,0,0,1,0,1
31817,1,0,1,0,0,0,0,0
31818,1,1,0,0,0,0,0,0
31819,1,0,0,0,1,0,0,0
31820,1,1,0,0,0,0,0,0
31821,0,0,0,0,0,1,0,1
31822,0,0,0,0,0,1,0,1
31823,0,0,0,0,0,1,0,1
31824,1,1,0,0,0,0,0,0
31825,0,0,0,0,0,1,1,0
31826,1,1,0,0,0,0,0,0
31827,1,1,0,0,0,0,0,0
31828,0,0,0,0,0,1,1,0
31829,1,1,0,0,0,0,0,0
31830,0,0,0,0,0,1,0,1
31831,0,0,0,0,0,1,0,1
31832,1,0,1,0,0,0,0,0
31833,0,0,0,0,0,1,0,1
31834,0,0,0,0,0,1,1,0
31835,1,0,0,0,1,0,0,0
31836,1,1,0,0,0,0,0,0
31837,0,0,0,0,0,1,0,1
31838,1,0,0,1,0,0,0,0
31839,1,0,0,0,1,0,0,0
31840,1,0,0,0,1,0,0,0
31841,1,0,0,0,1,0,0,0
31842,0,0,0,0,0,1,0,1
31843,1,1,0,0,0,0,0,0
31844,1,1,0,0,0,0,0,0
31845,0,0,0,0,0,1,0,1
31846,1,1,0,0,0,0,0,0
31847,0,0,0,0,0,1,0,1
31848,1,1,0,0,0,0,0,0
31849,0,0,0,0,0,1,0,1
31850,0,0,0,0,0,1,0,1
31851,1,0,0,1,0,0,0,0
31852,1,1,0,0,0,0,0,0
31853,1,0,0,0,1,0,0,0
31854,1,1,0,0,0,0,0,0
31855,1,0,0,0,1,0,0,0
31856,0,0,0,0,0,1,0,1
31857,1,0,0,0,1,0,0,0
31858,0,0,0,0,0,1,0,1
31859,1,1,0,0,0,0,0,0
31860,1,1,0,0,0,0,0,0
31861,0,0,0,0,0,1,0,1
31862,0,0,0,0,0,1,0,1
31863,0,0,0,0,0,1,0,1
31864,1,1,0,0,0,0,0,0
31865,1,0,0,0,1,0,0,0
31866,1,0,0,0,1,0,0,0
31867,1,0,0,1,0,0,0,0
31868,1,0,0,0,1,0,0,0
31869,1,1,0,0,0,0,0,0
31870,0,0,0,0,0,1,0,1
31871,1,1,0,0,0,0,0,0
31872,1,0,0,0,1,0,0,0
31873,0,0,0,0,0,1,1,0
31874,0,0,0,0,0,1,0,1
31875,0,0,0,0,0,1,1,0
31876,0,0,0,0,0,1,0,1
31877,1,1,0,0,0,0,0,0
31878,0,0,0,0,0,1,0,1
31879,1,1,0,0,0,0,0,0
31880,1,0,0,0,1,0,0,0
31881,1,0,0,1,0,0,0,0
31882,0,0,0,0,0,1,1,0
31883,1,0,0,1,0,0,0,0
31884,1,1,0,0,0,0,0,0
31885,1,1,0,0,0,0,0,0
31886,1,1,0,0,0,0,0,0
31887,0,0,0,0,0,1,1,0
31888,1,0,1,0,0,0,0,0
31889,0,0,0,0,0,1,0,1
31890,1,1,0,0,0,0,0,0
31891,1,1,0,0,0,0,0,0
31892,0,0,0,0,0,1,0,1
31893,0,0,0,0,0,1,0,1
31894,1,1,0,0,0,0,0,0
31895,0,0,0,0,0,1,1,0
31896,0,0,0,0,0,1,0,1
31897,0,0,0,0,0,1,0,1
31898,1,0,0,1,0,0,0,0
31899,0,0,0,0,0,1,0,1
31900,0,0,0,0,0,1,1,0
31901,1,0,0,0,1,0,0,0
31902,1,0,0,1,0,0,0,0
31903,1,0,0,1,0,0,0,0
31904,0,0,0,0,0,1,0,1
31905,0,0,0,0,0,1,0,1
31906,1,1,0,0,0,0,0,0
31907,1,1,0,0,0,0,0,0
31908,1,1,0,0,0,0,0,0
31909,1,0,0,1,0,0,0,0
31910,1,0,1,0,0,0,0,0
31911,0,0,0,0,0,1,0,1
31912,1,1,0,0,0,0,0,0
31913,1,0,0,0,1,0,0,0
31914,0,0,0,0,0,1,0,1
31915,1,0,1,0,0,0,0,0
31916,1,1,0,0,0,0,0,0
31917,0,0,0,0,0,1,0,1
31918,1,0,0,1,0,0,0,0
31919,0,0,0,0,0,1,0,1
31920,0,0,0,0,0,1,0,1
31921,0,0,0,0,0,1,0,1
31922,1,0,0,1,0,0,0,0
31923,1,0,0,0,1,0,0,0
31924,0,0,0,0,0,1,0,1
31925,1,0,1,0,0,0,0,0
31926,0,0,0,0,0,1,0,1
31927,0,0,0,0,0,1,0,1
31928,1,0,0,0,1,0,0,0
31929,0,0,0,0,0,1,0,1
31930,1,1,0,0,0,0,0,0
31931,1,0,0,1,0,0,0,0
31932,1,1,0,0,0,0,0,0
31933,1,0,0,0,1,0,0,0
31934,1,1,0,0,0,0,0,0
31935,1,1,0,0,0,0,0,0
31936,1,1,0,0,0,0,0,0
31937,0,0,0,0,0,1,1,0
31938,1,0,0,0,1,0,0,0
31939,1,0,0,1,0,0,0,0
31940,1,1,0,0,0,0,0,0
31941,1,1,0,0,0,0,0,0
31942,1,1,0,0,0,0,0,0
31943,1,0,0,0,1,0,0,0
31944,1,0,0,1,0,0,0,0
31945,1,1,0,0,0,0,0,0
31946,1,0,0,0,1,0,0,0
31947,1,1,0,0,0,0,0,0
31948,0,0,0,0,0,1,0,1
31949,1,1,0,0,0,0,0,0
31950,1,1,0,0,0,0,0,0
31951,1,0,0,0,1,0,0,0
31952,0,0,0,0,0,1,0,1
31953,0,0,0,0,0,1,0,1
31954,1,0,1,0,0,0,0,0
31955,1,1,0,0,0,0,0,0
31956,1,1,0,0,0,0,0,0
31957,0,0,0,0,0,1,1,0
31958,0,0,0,0,0,1,0,1
31959,0,0,0,0,0,1,0,1
31960,1,1,0,0,0,0,0,0
31961,0,0,0,0,0,1,1,0
31962,0,0,0,0,0,1,0,1
31963,0,0,0,0,0,1,0,1
31964,0,0,0,0,0,1,0,1
31965,0,0,0,0,0,1,0,1
31966,0,0,0,0,0,1,0,1
31967,0,0,0,0,0,1,0,1
31968,0,0,0,0,0,1,0,1
31969,0,0,0,0,0,1,0,1
31970,0,0,0,0,0,1,0,1
31971,1,0,0,1,0,0,0,0
31972,0,0,0,0,0,1,0,1
31973,0,0,0,0,0,1,0,1
31974,0,0,0,0,0,1,0,1
31975,0,0,0,0,0,1,0,1
31976,0,0,0,0,0,1,0,1
31977,1,1,0,0,0,0,0,0
31978,0,0,0,0,0,1,0,1
31979,1,0,0,0,1,0,0,0
31980,0,0,0,0,0,1,1,0
31981,1,1,0,0,0,0,0,0
31982,1,1,0,0,0,0,0,0
31983,1,0,1,0,0,0,0,0
31984,1,1,0,0,0,0,0,0
31985,0,0,0,0,0,1,0,1
31986,1,0,1,0,0,0,0,0
31987,1,0,0,1,0,0,0,0
31988,0,0,0,0,0,1,0,1
31989,0,0,0,0,0,1,0,1
31990,1,1,0,0,0,0,0,0
31991,1,0,0,0,1,0,0,0
31992,0,0,0,0,0,1,0,1
31993,1,0,0,0,1,0,0,0
31994,0,0,0,0,0,1,1,0
31995,1,0,0,1,0,0,0,0
31996,1,0,0,1,0,0,0,0
31997,0,0,0,0,0,1,1,0
31998,0,0,0,0,0,1,0,1
31999,0,0,0,0,0,1,0,1
32000,1,0,1,0,0,0,0,0
32001,1,1,0,0,0,0,0,0
32002,1,0,0,0,1,0,0,0
32003,1,1,0,0,0,0,0,0
32004,0,0,0,0,0,1,0,1
32005,1,0,0,1,0,0,0,0
32006,1,0,0,1,0,0,0,0
32007,1,1,0,0,0,0,0,0
32008,1,0,1,0,0,0,0,0
32009,0,0,0,0,0,1,0,1
32010,1,1,0,0,0,0,0,0
32011,1,0,0,1,0,0,0,0
32012,1,1,0,0,0,0,0,0
32013,1,0,0,1,0,0,0,0
32014,1,1,0,0,0,0,0,0
32015,0,0,0,0,0,1,0,1
32016,1,0,0,0,1,0,0,0
32017,1,0,0,0,1,0,0,0
32018,1,0,0,1,0,0,0,0
32019,0,0,0,0,0,1,1,0
32020,1,0,0,0,1,0,0,0
32021,1,0,1,0,0,0,0,0
32022,1,1,0,0,0,0,0,0
32023,1,1,0,0,0,0,0,0
32024,0,0,0,0,0,1,0,1
32025,1,1,0,0,0,0,0,0
32026,1,1,0,0,0,0,0,0
32027,1,1,0,0,0,0,0,0
32028,0,0,0,0,0,1,0,1
32029,0,0,0,0,0,1,0,1
32030,0,0,0,0,0,1,0,1
32031,1,0,0,0,1,0,0,0
32032,0,0,0,0,0,1,0,1
32033,0,0,0,0,0,1,0,1
32034,1,1,0,0,0,0,0,0
32035,1,1,0,0,0,0,0,0
32036,1,0,0,1,0,0,0,0
32037,1,1,0,0,0,0,0,0
32038,1,0,0,1,0,0,0,0
32039,0,0,0,0,0,1,0,1
32040,0,0,0,0,0,1,0,1
32041,1,1,0,0,0,0,0,0
32042,0,0,0,0,0,1,0,1
32043,0,0,0,0,0,1,0,1
32044,0,0,0,0,0,1,1,0
32045,0,0,0,0,0,1,1,0
32046,1,0,0,0,1,0,0,0
32047,0,0,0,0,0,1,0,1
32048,0,0,0,0,0,1,0,1
32049,1,0,0,1,0,0,0,0
32050,1,0,0,0,1,0,0,0
32051,1,0,1,0,0,0,0,0
32052,1,1,0,0,0,0,0,0
32053,0,0,0,0,0,1,0,1
32054,1,0,0,0,1,0,0,0
32055,1,1,0,0,0,0,0,0
32056,1,0,0,0,1,0,0,0
32057,1,1,0,0,0,0,0,0
32058,1,1,0,0,0,0,0,0
32059,1,0,0,0,1,0,0,0
32060,1,1,0,0,0,0,0,0
32061,0,0,0,0,0,1,1,0
32062,0,0,0,0,0,1,1,0
32063,0,0,0,0,0,1,0,1
32064,0,0,0,0,0,1,0,1
32065,0,0,0,0,0,1,1,0
32066,1,1,0,0,0,0,0,0
32067,0,0,0,0,0,1,0,1
32068,0,0,0,0,0,1,0,1
32069,0,0,0,0,0,1,0,1
32070,1,1,0,0,0,0,0,0
32071,1,0,0,1,0,0,0,0
32072,1,1,0,0,0,0,0,0
32073,1,1,0,0,0,0,0,0
32074,0,0,0,0,0,1,0,1
32075,1,0,0,1,0,0,0,0
32076,1,1,0,0,0,0,0,0
32077,1,0,0,0,1,0,0,0
32078,1,0,1,0,0,0,0,0
32079,1,1,0,0,0,0,0,0
32080,1,0,0,1,0,0,0,0
32081,0,0,0,0,0,1,0,1
32082,0,0,0,0,0,1,0,1
32083,1,1,0,0,0,0,0,0
32084,1,0,0,1,0,0,0,0
32085,1,1,0,0,0,0,0,0
32086,1,0,1,0,0,0,0,0
32087,1,1,0,0,0,0,0,0
32088,1,0,0,0,1,0,0,0
32089,0,0,0,0,0,1,0,1
32090,1,1,0,0,0,0,0,0
32091,1,1,0,0,0,0,0,0
32092,0,0,0,0,0,1,0,1
32093,1,1,0,0,0,0,0,0
32094,0,0,0,0,0,1,0,1
32095,1,0,0,0,1,0,0,0
32096,0,0,0,0,0,1,0,1
32097,0,0,0,0,0,1,1,0
32098,0,0,0,0,0,1,1,0
32099,0,0,0,0,0,1,1,0
32100,0,0,0,0,0,1,0,1
32101,0,0,0,0,0,1,0,1
32102,1,0,0,1,0,0,0,0
32103,1,1,0,0,0,0,0,0
32104,0,0,0,0,0,1,1,0
32105,1,0,0,0,1,0,0,0
32106,1,1,0,0,0,0,0,0
32107,1,0,0,0,1,0,0,0
32108,1,0,0,0,1,0,0,0
32109,1,1,0,0,0,0,0,0
32110,1,0,1,0,0,0,0,0
32111,1,1,0,0,0,0,0,0
32112,1,1,0,0,0,0,0,0
32113,0,0,0,0,0,1,0,1
32114,1,1,0,0,0,0,0,0
32115,0,0,0,0,0,1,0,1
32116,1,0,1,0,0,0,0,0
32117,0,0,0,0,0,1,0,1
32118,0,0,0,0,0,1,0,1
32119,1,1,0,0,0,0,0,0
32120,1,1,0,0,0,0,0,0
32121,1,1,0,0,0,0,0,0
32122,1,0,0,1,0,0,0,0
32123,1,1,0,0,0,0,0,0
32124,1,0,1,0,0,0,0,0
32125,1,0,1,0,0,0,0,0
32126,0,0,0,0,0,1,0,1
32127,1,0,0,0,1,0,0,0
32128,0,0,0,0,0,1,0,1
32129,1,0,0,1,0,0,0,0
32130,0,0,0,0,0,1,0,1
32131,1,0,0,1,0,0,0,0
32132,0,0,0,0,0,1,0,1
32133,1,0,0,1,0,0,0,0
32134,1,1,0,0,0,0,0,0
32135,1,0,1,0,0,0,0,0
32136,1,0,1,0,0,0,0,0
32137,0,0,0,0,0,1,1,0
32138,1,0,0,0,1,0,0,0
32139,1,1,0,0,0,0,0,0
32140,1,1,0,0,0,0,0,0
32141,1,1,0,0,0,0,0,0
32142,1,0,0,1,0,0,0,0
32143,1,1,0,0,0,0,0,0
32144,1,0,0,0,1,0,0,0
32145,1,0,0,0,1,0,0,0
32146,1,0,1,0,0,0,0,0
32147,0,0,0,0,0,1,0,1
32148,0,0,0,0,0,1,0,1
32149,1,1,0,0,0,0,0,0
32150,1,1,0,0,0,0,0,0
32151,0,0,0,0,0,1,0,1
32152,0,0,0,0,0,1,0,1
32153,0,0,0,0,0,1,1,0
32154,0,0,0,0,0,1,0,1
32155,1,1,0,0,0,0,0,0
32156,0,0,0,0,0,1,0,1
32157,1,1,0,0,0,0,0,0
32158,0,0,0,0,0,1,0,1
32159,0,0,0,0,0,1,0,1
32160,1,1,0,0,0,0,0,0
32161,0,0,0,0,0,1,1,0
32162,0,0,0,0,0,1,0,1
32163,0,0,0,0,0,1,1,0
32164,1,1,0,0,0,0,0,0
32165,0,0,0,0,0,1,1,0
32166,1,1,0,0,0,0,0,0
32167,1,1,0,0,0,0,0,0
32168,1,1,0,0,0,0,0,0
32169,1,1,0,0,0,0,0,0
32170,0,0,0,0,0,1,0,1
32171,1,1,0,0,0,0,0,0
32172,0,0,0,0,0,1,0,1
32173,1,0,1,0,0,0,0,0
32174,1,0,0,0,1,0,0,0
32175,1,1,0,0,0,0,0,0
32176,1,1,0,0,0,0,0,0
32177,1,1,0,0,0,0,0,0
32178,1,0,1,0,0,0,0,0
32179,0,0,0,0,0,1,1,0
32180,1,0,1,0,0,0,0,0
32181,0,0,0,0,0,1,0,1
32182,1,1,0,0,0,0,0,0
32183,0,0,0,0,0,1,1,0
32184,1,0,0,0,1,0,0,0
32185,1,0,0,1,0,0,0,0
32186,1,1,0,0,0,0,0,0
32187,0,0,0,0,0,1,0,1
32188,1,1,0,0,0,0,0,0
32189,0,0,0,0,0,1,0,1
32190,1,0,0,0,1,0,0,0
32191,0,0,0,0,0,1,1,0
32192,0,0,0,0,0,1,0,1
32193,1,1,0,0,0,0,0,0
32194,1,0,0,1,0,0,0,0
32195,0,0,0,0,0,1,0,1
32196,0,0,0,0,0,1,1,0
32197,1,1,0,0,0,0,0,0
32198,1,0,0,1,0,0,0,0
32199,0,0,0,0,0,1,1,0
32200,1,0,0,1,0,0,0,0
32201,0,0,0,0,0,1,0,1
32202,1,1,0,0,0,0,0,0
32203,1,1,0,0,0,0,0,0
32204,1,1,0,0,0,0,0,0
32205,1,0,0,1,0,0,0,0
32206,1,0,0,1,0,0,0,0
32207,1,0,0,0,1,0,0,0
32208,1,1,0,0,0,0,0,0
32209,0,0,0,0,0,1,0,1
32210,0,0,0,0,0,1,0,1
32211,1,0,0,0,1,0,0,0
32212,0,0,0,0,0,1,0,1
32213,1,0,0,0,1,0,0,0
32214,0,0,0,0,0,1,1,0
32215,0,0,0,0,0,1,0,1
32216,1,1,0,0,0,0,0,0
32217,1,0,0,0,1,0,0,0
32218,0,0,0,0,0,1,0,1
32219,1,1,0,0,0,0,0,0
32220,0,0,0,0,0,1,0,1
32221,1,1,0,0,0,0,0,0
32222,0,0,0,0,0,1,1,0
32223,1,0,0,1,0,0,0,0
32224,0,0,0,0,0,1,0,1
32225,1,1,0,0,0,0,0,0
32226,1,0,0,0,1,0,0,0
32227,0,0,0,0,0,1,0,1
32228,1,0,0,0,1,0,0,0
32229,0,0,0,0,0,1,1,0
32230,1,1,0,0,0,0,0,0
32231,0,0,0,0,0,1,0,1
32232,0,0,0,0,0,1,0,1
32233,0,0,0,0,0,1,0,1
32234,1,1,0,0,0,0,0,0
32235,1,1,0,0,0,0,0,0
32236,0,0,0,0,0,1,0,1
32237,1,0,1,0,0,0,0,0
32238,0,0,0,0,0,1,0,1
32239,1,0,0,1,0,0,0,0
32240,0,0,0,0,0,1,0,1
32241,1,0,1,0,0,0,0,0
32242,0,0,0,0,0,1,1,0
32243,0,0,0,0,0,1,0,1
32244,1,0,0,1,0,0,0,0
32245,1,1,0,0,0,0,0,0
32246,1,1,0,0,0,0,0,0
32247,1,0,1,0,0,0,0,0
32248,1,1,0,0,0,0,0,0
32249,1,0,0,1,0,0,0,0
32250,0,0,0,0,0,1,0,1
32251,1,1,0,0,0,0,0,0
32252,0,0,0,0,0,1,0,1
32253,0,0,0,0,0,1,0,1
32254,1,0,0,1,0,0,0,0
32255,0,0,0,0,0,1,0,1
32256,0,0,0,0,0,1,0,1
32257,1,0,0,0,1,0,0,0
32258,0,0,0,0,0,1,1,0
32259,1,0,0,1,0,0,0,0
32260,1,1,0,0,0,0,0,0
32261,1,0,0,1,0,0,0,0
32262,0,0,0,0,0,1,0,1
32263,1,1,0,0,0,0,0,0
32264,0,0,0,0,0,1,0,1
32265,1,0,1,0,0,0,0,0
32266,0,0,0,0,0,1,0,1
32267,1,0,1,0,0,0,0,0
32268,0,0,0,0,0,1,1,0
32269,1,1,0,0,0,0,0,0
32270,1,1,0,0,0,0,0,0
32271,1,0,0,1,0,0,0,0
32272,1,1,0,0,0,0,0,0
32273,1,1,0,0,0,0,0,0
32274,1,0,0,0,1,0,0,0
32275,0,0,0,0,0,1,0,1
32276,1,0,0,1,0,0,0,0
32277,1,1,0,0,0,0,0,0
32278,0,0,0,0,0,1,0,1
32279,0,0,0,0,0,1,1,0
32280,1,0,1,0,0,0,0,0
32281,1,0,0,1,0,0,0,0
32282,0,0,0,0,0,1,0,1
32283,1,0,1,0,0,0,0,0
32284,1,0,0,0,1,0,0,0
32285,0,0,0,0,0,1,1,0
32286,1,1,0,0,0,0,0,0
32287,0,0,0,0,0,1,0,1
32288,0,0,0,0,0,1,0,1
32289,1,0,1,0,0,0,0,0
32290,0,0,0,0,0,1,1,0
32291,1,1,0,0,0,0,0,0
32292,0,0,0,0,0,1,1,0
32293,0,0,0,0,0,1,0,1
32294,1,0,0,1,0,0,0,0
32295,0,0,0,0,0,1,0,1
32296,1,1,0,0,0,0,0,0
32297,1,0,1,0,0,0,0,0
32298,1,1,0,0,0,0,0,0
32299,0,0,0,0,0,1,0,1
32300,0,0,0,0,0,1,0,1
32301,1,0,1,0,0,0,0,0
32302,1,1,0,0,0,0,0,0
32303,0,0,0,0,0,1,0,1
32304,0,0,0,0,0,1,1,0
32305,0,0,0,0,0,1,0,1
32306,1,0,1,0,0,0,0,0
32307,1,1,0,0,0,0,0,0
32308,1,0,1,0,0,0,0,0
32309,0,0,0,0,0,1,1,0
32310,1,1,0,0,0,0,0,0
32311,0,0,0,0,0,1,0,1
32312,1,1,0,0,0,0,0,0
32313,1,0,0,1,0,0,0,0
32314,1,0,0,1,0,0,0,0
32315,0,0,0,0,0,1,0,1
32316,1,1,0,0,0,0,0,0
32317,1,0,0,0,1,0,0,0
32318,0,0,0,0,0,1,0,1
32319,1,0,0,1,0,0,0,0
32320,1,0,0,0,1,0,0,0
32321,1,0,1,0,0,0,0,0
32322,1,0,0,0,1,0,0,0
32323,1,1,0,0,0,0,0,0
32324,0,0,0,0,0,1,0,1
32325,0,0,0,0,0,1,0,1
32326,0,0,0,0,0,1,0,1
32327,1,1,0,0,0,0,0,0
32328,0,0,0,0,0,1,0,1
32329,1,0,0,0,1,0,0,0
32330,0,0,0,0,0,1,0,1
32331,1,1,0,0,0,0,0,0
