Index,Clothes,Tops,Bottoms,Dresses,Outers,Goods,Accessories,Shoes,Summer,Winter,Mild Seasons
19138,1,0,0,1,0,0,0,0,1,0,0
19139,1,1,0,0,0,0,0,0,1,0,0
19140,1,1,0,0,0,0,0,0,0,0,1
19141,1,1,0,0,0,0,0,0,1,0,0
19142,1,1,0,0,0,0,0,0,0,1,0
19143,1,1,0,0,0,0,0,0,1,0,0
19144,1,0,0,0,1,0,0,0,0,1,0
19145,1,1,0,0,0,0,0,0,0,0,1
19146,0,0,0,0,0,1,1,0,0,0,0
19147,0,0,0,0,0,1,0,1,0,1,0
19148,1,1,0,0,0,0,0,0,0,1,0
19149,0,0,0,0,0,1,0,1,1,0,0
19150,1,1,0,0,0,0,0,0,0,1,0
19151,0,0,0,0,0,1,1,0,0,0,0
19152,1,1,0,0,0,0,0,0,1,0,0
19153,1,1,0,0,0,0,0,0,0,0,1
19154,1,0,0,0,1,0,0,0,0,1,0
19155,0,0,0,0,0,1,0,1,0,0,1
19156,0,0,0,0,0,1,1,0,0,0,0
19157,1,1,0,0,0,0,0,0,0,1,0
19158,0,0,0,0,0,1,0,1,0,1,0
19159,1,0,1,0,0,0,0,0,0,0,1
19160,1,0,0,1,0,0,0,0,1,0,0
19161,0,0,0,0,0,1,0,1,1,0,0
19162,1,1,0,0,0,0,0,0,0,1,0
19163,0,0,0,0,0,1,0,1,0,0,1
19164,1,0,1,0,0,0,0,0,0,0,1
19165,0,0,0,0,0,1,0,1,1,0,0
19166,1,0,0,0,1,0,0,0,0,1,0
19167,1,1,0,0,0,0,0,0,1,0,0
19168,1,1,0,0,0,0,0,0,1,0,0
19169,1,1,0,0,0,0,0,0,0,1,0
19170,1,0,0,1,0,0,0,0,1,0,0
19171,1,0,0,0,1,0,0,0,0,1,0
19172,0,0,0,0,0,1,0,1,0,0,1
19173,1,0,0,0,1,0,0,0,0,1,0
19174,0,0,0,0,0,1,0,1,0,1,0
19175,1,0,0,0,1,0,0,0,0,1,0
19176,1,1,0,0,0,0,0,0,0,1,0
19177,1,0,1,0,0,0,0,0,0,0,1
19178,1,1,0,0,0,0,0,0,0,0,1
19179,0,0,0,0,0,1,0,1,0,1,0
19180,0,0,0,0,0,1,1,0,0,0,0
19181,1,1,0,0,0,0,0,0,1,0,0
19182,1,0,0,0,1,0,0,0,0,1,0
19183,1,0,0,0,1,0,0,0,0,1,0
19184,1,0,0,0,1,0,0,0,0,1,0
19185,0,0,0,0,0,1,0,1,1,0,0
19186,0,0,0,0,0,1,0,1,0,1,0
19187,0,0,0,0,0,1,1,0,0,0,0
19188,1,0,0,0,1,0,0,0,0,1,0
19189,0,0,0,0,0,1,1,0,0,0,0
19190,0,0,0,0,0,1,1,0,0,0,0
19191,1,0,0,1,0,0,0,0,1,0,0
19192,1,0,0,0,1,0,0,0,0,1,0
19193,1,1,0,0,0,0,0,0,0,0,1
19194,0,0,0,0,0,1,0,1,0,0,1
19195,1,0,0,1,0,0,0,0,1,0,0
19196,0,0,0,0,0,1,0,1,1,0,0
19197,0,0,0,0,0,1,1,0,0,0,0
19198,0,0,0,0,0,1,1,0,0,0,0
19199,1,0,1,0,0,0,0,0,0,0,1
19200,1,0,0,0,1,0,0,0,0,1,0
19201,0,0,0,0,0,1,0,1,1,0,0
19202,0,0,0,0,0,1,0,1,0,1,0
19203,0,0,0,0,0,1,0,1,0,0,1
19204,0,0,0,0,0,1,0,1,1,0,0
19205,0,0,0,0,0,1,0,1,0,0,1
19206,1,0,1,0,0,0,0,0,0,0,1
19207,1,0,0,1,0,0,0,0,1,0,0
19208,0,0,0,0,0,1,1,0,0,0,0
19209,0,0,0,0,0,1,1,0,0,0,0
19210,1,1,0,0,0,0,0,0,0,1,0
19211,0,0,0,0,0,1,1,0,0,0,0
19212,1,1,0,0,0,0,0,0,0,0,1
19213,0,0,0,0,0,1,0,1,0,1,0
19214,0,0,0,0,0,1,1,0,0,0,0
19215,0,0,0,0,0,1,1,0,0,0,0
19216,1,1,0,0,0,0,0,0,0,1,0
19217,1,1,0,0,0,0,0,0,1,0,0
19218,1,0,0,0,1,0,0,0,0,1,0
19219,1,0,0,0,1,0,0,0,0,1,0
19220,1,0,0,1,0,0,0,0,1,0,0
19221,1,0,1,0,0,0,0,0,0,0,1
19222,1,0,1,0,0,0,0,0,0,0,1
19223,1,0,1,0,0,0,0,0,0,0,1
19224,1,0,1,0,0,0,0,0,0,0,1
19225,1,1,0,0,0,0,0,0,0,1,0
19226,1,0,1,0,0,0,0,0,0,0,1
19227,1,0,0,0,1,0,0,0,0,1,0
19228,0,0,0,0,0,1,0,1,0,0,1
19229,0,0,0,0,0,1,0,1,0,0,1
19230,1,0,0,1,0,0,0,0,1,0,0
19231,1,1,0,0,0,0,0,0,0,1,0
19232,0,0,0,0,0,1,0,1,1,0,0
19233,1,1,0,0,0,0,0,0,0,0,1
19234,1,0,0,0,1,0,0,0,0,1,0
19235,0,0,0,0,0,1,1,0,0,0,0
19236,1,0,0,1,0,0,0,0,1,0,0
19237,0,0,0,0,0,1,1,0,0,0,0
19238,1,0,0,0,1,0,0,0,0,1,0
19239,0,0,0,0,0,1,0,1,0,0,1
19240,1,0,0,0,1,0,0,0,0,1,0
19241,1,0,0,1,0,0,0,0,1,0,0
19242,1,0,1,0,0,0,0,0,0,0,1
19243,1,1,0,0,0,0,0,0,0,0,1
19244,1,1,0,0,0,0,0,0,0,0,1
19245,0,0,0,0,0,1,0,1,0,1,0
19246,1,0,0,0,1,0,0,0,0,1,0
19247,1,0,0,1,0,0,0,0,1,0,0
19248,0,0,0,0,0,1,0,1,0,0,1
19249,1,0,1,0,0,0,0,0,0,0,1
19250,0,0,0,0,0,1,0,1,0,1,0
19251,0,0,0,0,0,1,0,1,1,0,0
19252,0,0,0,0,0,1,1,0,0,0,0
19253,0,0,0,0,0,1,0,1,1,0,0
19254,1,1,0,0,0,0,0,0,0,0,1
19255,1,0,0,1,0,0,0,0,1,0,0
19256,1,0,0,1,0,0,0,0,1,0,0
19257,1,1,0,0,0,0,0,0,0,0,1
19258,1,1,0,0,0,0,0,0,0,1,0
19259,0,0,0,0,0,1,0,1,0,0,1
19260,1,1,0,0,0,0,0,0,1,0,0
19261,1,1,0,0,0,0,0,0,1,0,0
19262,0,0,0,0,0,1,1,0,0,0,0
19263,0,0,0,0,0,1,0,1,0,1,0
19264,1,1,0,0,0,0,0,0,0,1,0
19265,1,0,0,1,0,0,0,0,1,0,0
19266,0,0,0,0,0,1,1,0,0,0,0
19267,1,0,1,0,0,0,0,0,0,0,1
19268,1,1,0,0,0,0,0,0,1,0,0
19269,0,0,0,0,0,1,0,1,0,1,0
19270,0,0,0,0,0,1,0,1,1,0,0
19271,1,1,0,0,0,0,0,0,0,1,0
19272,1,0,1,0,0,0,0,0,0,0,1
19273,1,1,0,0,0,0,0,0,0,1,0
19274,1,0,0,1,0,0,0,0,1,0,0
19275,1,0,0,1,0,0,0,0,1,0,0
19276,0,0,0,0,0,1,0,1,0,1,0
19277,1,0,0,1,0,0,0,0,1,0,0
19278,1,0,0,0,1,0,0,0,0,1,0
19279,1,1,0,0,0,0,0,0,0,1,0
19280,0,0,0,0,0,1,0,1,0,1,0
19281,0,0,0,0,0,1,0,1,1,0,0
19282,0,0,0,0,0,1,0,1,0,0,1
19283,0,0,0,0,0,1,1,0,0,0,0
19284,0,0,0,0,0,1,0,1,0,0,1
19285,0,0,0,0,0,1,0,1,0,1,0
19286,0,0,0,0,0,1,1,0,0,0,0
19287,0,0,0,0,0,1,0,1,1,0,0
19288,1,0,0,1,0,0,0,0,1,0,0
19289,0,0,0,0,0,1,1,0,0,0,0
19290,1,1,0,0,0,0,0,0,1,0,0
19291,1,1,0,0,0,0,0,0,1,0,0
19292,0,0,0,0,0,1,0,1,0,1,0
19293,1,1,0,0,0,0,0,0,0,1,0
19294,1,0,0,1,0,0,0,0,1,0,0
19295,0,0,0,0,0,1,1,0,0,0,0
19296,1,1,0,0,0,0,0,0,1,0,0
19297,0,0,0,0,0,1,1,0,0,0,0
19298,1,1,0,0,0,0,0,0,1,0,0
19299,1,1,0,0,0,0,0,0,0,0,1
19300,0,0,0,0,0,1,0,1,0,1,0
19301,1,1,0,0,0,0,0,0,1,0,0
19302,0,0,0,0,0,1,0,1,0,0,1
19303,0,0,0,0,0,1,1,0,0,0,0
19304,1,0,0,0,1,0,0,0,0,1,0
19305,0,0,0,0,0,1,1,0,0,0,0
19306,0,0,0,0,0,1,0,1,0,0,1
19307,0,0,0,0,0,1,0,1,0,1,0
19308,1,1,0,0,0,0,0,0,1,0,0
19309,1,0,0,1,0,0,0,0,1,0,0
19310,1,1,0,0,0,0,0,0,0,1,0
19311,1,0,1,0,0,0,0,0,0,0,1
19312,1,1,0,0,0,0,0,0,0,0,1
19313,0,0,0,0,0,1,0,1,1,0,0
19314,0,0,0,0,0,1,1,0,0,0,0
19315,1,1,0,0,0,0,0,0,0,0,1
19316,1,1,0,0,0,0,0,0,0,0,1
19317,1,1,0,0,0,0,0,0,0,1,0
19318,0,0,0,0,0,1,0,1,0,1,0
19319,1,1,0,0,0,0,0,0,0,0,1
19320,1,0,0,0,1,0,0,0,0,1,0
19321,1,0,0,1,0,0,0,0,1,0,0
19322,1,1,0,0,0,0,0,0,0,0,1
19323,0,0,0,0,0,1,0,1,0,0,1
19324,0,0,0,0,0,1,0,1,0,0,1
19325,1,0,0,0,1,0,0,0,0,1,0
19326,1,1,0,0,0,0,0,0,1,0,0
19327,0,0,0,0,0,1,0,1,1,0,0
19328,1,1,0,0,0,0,0,0,0,1,0
19329,0,0,0,0,0,1,1,0,0,0,0
19330,1,1,0,0,0,0,0,0,1,0,0
19331,1,1,0,0,0,0,0,0,0,1,0
19332,1,1,0,0,0,0,0,0,0,1,0
19333,0,0,0,0,0,1,0,1,0,1,0
19334,1,1,0,0,0,0,0,0,0,0,1
19335,1,1,0,0,0,0,0,0,0,1,0
19336,1,1,0,0,0,0,0,0,1,0,0
19337,1,1,0,0,0,0,0,0,0,0,1
19338,0,0,0,0,0,1,0,1,0,0,1
19339,1,1,0,0,0,0,0,0,0,1,0
19340,1,0,1,0,0,0,0,0,0,0,1
19341,1,0,1,0,0,0,0,0,0,0,1
19342,1,1,0,0,0,0,0,0,0,0,1
19343,0,0,0,0,0,1,1,0,0,0,0
19344,0,0,0,0,0,1,0,1,0,1,0
19345,1,1,0,0,0,0,0,0,0,0,1
19346,0,0,0,0,0,1,0,1,1,0,0
19347,0,0,0,0,0,1,0,1,0,0,1
19348,1,0,0,1,0,0,0,0,1,0,0
19349,1,0,1,0,0,0,0,0,0,0,1
19350,1,1,0,0,0,0,0,0,1,0,0
19351,1,1,0,0,0,0,0,0,1,0,0
19352,0,0,0,0,0,1,0,1,0,1,0
19353,0,0,0,0,0,1,0,1,0,0,1
19354,1,1,0,0,0,0,0,0,0,1,0
19355,1,0,0,0,1,0,0,0,0,1,0
19356,0,0,0,0,0,1,0,1,0,0,1
19357,1,1,0,0,0,0,0,0,0,0,1
19358,1,1,0,0,0,0,0,0,0,0,1
19359,0,0,0,0,0,1,1,0,0,0,0
19360,0,0,0,0,0,1,0,1,0,1,0
19361,1,0,1,0,0,0,0,0,0,0,1
19362,1,0,0,0,1,0,0,0,0,1,0
19363,1,0,1,0,0,0,0,0,0,0,1
19364,1,0,1,0,0,0,0,0,0,0,1
19365,1,1,0,0,0,0,0,0,1,0,0
19366,0,0,0,0,0,1,0,1,1,0,0
19367,0,0,0,0,0,1,0,1,0,0,1
19368,1,0,0,0,1,0,0,0,0,1,0
19369,0,0,0,0,0,1,0,1,1,0,0
19370,1,0,0,0,1,0,0,0,0,1,0
19371,1,0,0,1,0,0,0,0,1,0,0
19372,1,1,0,0,0,0,0,0,0,0,1
19373,1,0,0,0,1,0,0,0,0,1,0
19374,1,0,1,0,0,0,0,0,0,0,1
19375,1,1,0,0,0,0,0,0,0,1,0
19376,1,0,1,0,0,0,0,0,0,0,1
19377,1,1,0,0,0,0,0,0,1,0,0
19378,1,0,1,0,0,0,0,0,0,0,1
19379,0,0,0,0,0,1,0,1,1,0,0
19380,1,1,0,0,0,0,0,0,0,0,1
19381,1,0,1,0,0,0,0,0,0,0,1
19382,1,1,0,0,0,0,0,0,0,0,1
19383,0,0,0,0,0,1,1,0,0,0,0
19384,0,0,0,0,0,1,0,1,0,0,1
19385,0,0,0,0,0,1,0,1,1,0,0
19386,0,0,0,0,0,1,0,1,1,0,0
19387,1,1,0,0,0,0,0,0,0,0,1
19388,1,1,0,0,0,0,0,0,0,0,1
19389,0,0,0,0,0,1,0,1,0,1,0
19390,1,0,1,0,0,0,0,0,0,0,1
19391,1,0,1,0,0,0,0,0,0,0,1
19392,1,0,1,0,0,0,0,0,0,0,1
19393,0,0,0,0,0,1,0,1,0,1,0
19394,1,0,0,1,0,0,0,0,1,0,0
19395,1,0,1,0,0,0,0,0,0,0,1
19396,0,0,0,0,0,1,0,1,1,0,0
19397,1,0,0,0,1,0,0,0,0,1,0
19398,0,0,0,0,0,1,0,1,1,0,0
19399,1,1,0,0,0,0,0,0,0,1,0
19400,0,0,0,0,0,1,0,1,0,1,0
19401,0,0,0,0,0,1,0,1,0,0,1
19402,1,1,0,0,0,0,0,0,0,0,1
19403,1,1,0,0,0,0,0,0,1,0,0
19404,1,0,0,1,0,0,0,0,1,0,0
19405,1,0,0,0,1,0,0,0,0,1,0
19406,0,0,0,0,0,1,0,1,0,0,1
19407,0,0,0,0,0,1,0,1,1,0,0
19408,0,0,0,0,0,1,0,1,0,1,0
19409,0,0,0,0,0,1,0,1,1,0,0
19410,0,0,0,0,0,1,0,1,0,1,0
19411,0,0,0,0,0,1,0,1,0,1,0
19412,0,0,0,0,0,1,1,0,0,0,0
19413,1,0,0,1,0,0,0,0,1,0,0
19414,1,0,0,1,0,0,0,0,1,0,0
19415,1,0,0,0,1,0,0,0,0,1,0
19416,0,0,0,0,0,1,0,1,0,0,1
19417,1,1,0,0,0,0,0,0,1,0,0
19418,0,0,0,0,0,1,0,1,0,0,1
19419,1,1,0,0,0,0,0,0,1,0,0
19420,1,0,1,0,0,0,0,0,0,0,1
19421,1,1,0,0,0,0,0,0,0,1,0
19422,0,0,0,0,0,1,0,1,0,1,0
19423,1,1,0,0,0,0,0,0,0,0,1
19424,1,1,0,0,0,0,0,0,0,0,1
19425,1,1,0,0,0,0,0,0,1,0,0
19426,0,0,0,0,0,1,0,1,0,1,0
19427,1,1,0,0,0,0,0,0,0,0,1
19428,0,0,0,0,0,1,0,1,0,0,1
19429,0,0,0,0,0,1,0,1,0,1,0
19430,0,0,0,0,0,1,0,1,0,0,1
19431,0,0,0,0,0,1,0,1,0,0,1
19432,0,0,0,0,0,1,0,1,0,1,0
19433,0,0,0,0,0,1,0,1,0,1,0
19434,1,0,1,0,0,0,0,0,0,0,1
19435,1,1,0,0,0,0,0,0,0,0,1
19436,1,0,1,0,0,0,0,0,0,0,1
19437,0,0,0,0,0,1,1,0,0,0,0
19438,0,0,0,0,0,1,1,0,0,0,0
19439,1,1,0,0,0,0,0,0,0,1,0
19440,0,0,0,0,0,1,0,1,1,0,0
19441,0,0,0,0,0,1,0,1,1,0,0
19442,0,0,0,0,0,1,0,1,0,1,0
19443,0,0,0,0,0,1,1,0,0,0,0
19444,0,0,0,0,0,1,0,1,1,0,0
19445,1,0,1,0,0,0,0,0,0,0,1
19446,1,1,0,0,0,0,0,0,1,0,0
19447,1,1,0,0,0,0,0,0,1,0,0
19448,1,1,0,0,0,0,0,0,1,0,0
19449,0,0,0,0,0,1,0,1,0,1,0
19450,0,0,0,0,0,1,0,1,0,1,0
19451,0,0,0,0,0,1,0,1,0,0,1
19452,1,1,0,0,0,0,0,0,0,1,0
19453,1,1,0,0,0,0,0,0,0,1,0
19454,1,1,0,0,0,0,0,0,0,1,0
19455,0,0,0,0,0,1,0,1,0,0,1
19456,1,0,0,0,1,0,0,0,0,1,0
19457,1,1,0,0,0,0,0,0,0,1,0
19458,1,0,1,0,0,0,0,0,0,0,1
19459,0,0,0,0,0,1,0,1,0,0,1
19460,0,0,0,0,0,1,0,1,1,0,0
19461,1,1,0,0,0,0,0,0,0,0,1
19462,1,1,0,0,0,0,0,0,0,0,1
19463,1,0,0,0,1,0,0,0,0,1,0
19464,0,0,0,0,0,1,0,1,0,1,0
19465,1,0,0,1,0,0,0,0,1,0,0
19466,0,0,0,0,0,1,0,1,0,1,0
19467,1,0,0,0,1,0,0,0,0,1,0
19468,0,0,0,0,0,1,0,1,0,0,1
19469,1,0,0,0,1,0,0,0,0,1,0
19470,1,1,0,0,0,0,0,0,1,0,0
19471,0,0,0,0,0,1,0,1,0,0,1
19472,1,1,0,0,0,0,0,0,0,0,1
19473,1,0,0,0,1,0,0,0,0,1,0
19474,1,0,0,1,0,0,0,0,1,0,0
19475,1,0,0,0,1,0,0,0,0,1,0
19476,1,1,0,0,0,0,0,0,0,1,0
19477,0,0,0,0,0,1,0,1,0,1,0
19478,1,0,0,1,0,0,0,0,1,0,0
19479,1,1,0,0,0,0,0,0,1,0,0
19480,1,1,0,0,0,0,0,0,0,1,0
19481,0,0,0,0,0,1,0,1,0,1,0
19482,1,0,0,0,1,0,0,0,0,1,0
19483,0,0,0,0,0,1,0,1,0,0,1
19484,0,0,0,0,0,1,1,0,0,0,0
19485,0,0,0,0,0,1,0,1,0,0,1
19486,1,0,0,1,0,0,0,0,1,0,0
19487,1,1,0,0,0,0,0,0,0,1,0
19488,0,0,0,0,0,1,0,1,0,0,1
19489,0,0,0,0,0,1,0,1,0,1,0
19490,1,0,0,0,1,0,0,0,0,1,0
19491,1,0,0,1,0,0,0,0,1,0,0
19492,1,0,0,0,1,0,0,0,0,1,0
19493,1,1,0,0,0,0,0,0,0,0,1
19494,1,1,0,0,0,0,0,0,0,0,1
19495,1,0,0,1,0,0,0,0,1,0,0
19496,1,0,1,0,0,0,0,0,0,0,1
19497,1,1,0,0,0,0,0,0,1,0,0
19498,1,0,0,0,1,0,0,0,0,1,0
19499,1,1,0,0,0,0,0,0,0,1,0
19500,1,0,0,0,1,0,0,0,0,1,0
19501,0,0,0,0,0,1,1,0,0,0,0
19502,1,0,0,1,0,0,0,0,1,0,0
19503,1,0,1,0,0,0,0,0,0,0,1
19504,1,0,0,1,0,0,0,0,1,0,0
19505,0,0,0,0,0,1,0,1,0,0,1
19506,0,0,0,0,0,1,0,1,0,1,0
19507,0,0,0,0,0,1,0,1,1,0,0
19508,1,0,1,0,0,0,0,0,0,0,1
19509,1,0,0,0,1,0,0,0,0,1,0
19510,1,1,0,0,0,0,0,0,0,0,1
19511,1,0,0,0,1,0,0,0,0,1,0
19512,0,0,0,0,0,1,0,1,0,0,1
19513,0,0,0,0,0,1,0,1,0,1,0
19514,1,1,0,0,0,0,0,0,0,1,0
19515,0,0,0,0,0,1,1,0,0,0,0
19516,1,1,0,0,0,0,0,0,0,1,0
19517,0,0,0,0,0,1,0,1,0,0,1
19518,0,0,0,0,0,1,0,1,0,0,1
19519,0,0,0,0,0,1,0,1,1,0,0
19520,1,0,0,1,0,0,0,0,1,0,0
19521,0,0,0,0,0,1,0,1,0,0,1
19522,0,0,0,0,0,1,0,1,0,0,1
19523,0,0,0,0,0,1,1,0,0,0,0
19524,1,0,0,1,0,0,0,0,1,0,0
19525,0,0,0,0,0,1,0,1,1,0,0
19526,1,1,0,0,0,0,0,0,0,0,1
19527,1,0,0,1,0,0,0,0,1,0,0
19528,1,1,0,0,0,0,0,0,0,0,1
19529,1,1,0,0,0,0,0,0,0,1,0
19530,0,0,0,0,0,1,1,0,0,0,0
19531,0,0,0,0,0,1,0,1,1,0,0
19532,1,1,0,0,0,0,0,0,1,0,0
19533,1,1,0,0,0,0,0,0,0,1,0
19534,0,0,0,0,0,1,0,1,0,1,0
19535,1,0,0,1,0,0,0,0,1,0,0
19536,0,0,0,0,0,1,0,1,0,0,1
19537,0,0,0,0,0,1,0,1,1,0,0
19538,0,0,0,0,0,1,0,1,0,0,1
19539,0,0,0,0,0,1,0,1,1,0,0
19540,1,0,0,1,0,0,0,0,1,0,0
19541,0,0,0,0,0,1,0,1,0,1,0
19542,1,1,0,0,0,0,0,0,1,0,0
19543,1,1,0,0,0,0,0,0,0,1,0
19544,1,1,0,0,0,0,0,0,1,0,0
19545,0,0,0,0,0,1,0,1,1,0,0
19546,1,0,0,0,1,0,0,0,0,1,0
19547,1,1,0,0,0,0,0,0,0,1,0
19548,1,1,0,0,0,0,0,0,0,0,1
19549,1,1,0,0,0,0,0,0,0,0,1
19550,0,0,0,0,0,1,0,1,0,0,1
19551,1,0,0,1,0,0,0,0,1,0,0
19552,0,0,0,0,0,1,0,1,0,1,0
19553,1,0,0,1,0,0,0,0,1,0,0
19554,1,0,0,1,0,0,0,0,1,0,0
19555,0,0,0,0,0,1,0,1,0,1,0
19556,1,1,0,0,0,0,0,0,0,0,1
19557,0,0,0,0,0,1,0,1,0,1,0
19558,1,1,0,0,0,0,0,0,0,0,1
19559,1,0,0,0,1,0,0,0,0,1,0
19560,1,1,0,0,0,0,0,0,1,0,0
19561,1,1,0,0,0,0,0,0,0,0,1
19562,1,1,0,0,0,0,0,0,1,0,0
19563,1,1,0,0,0,0,0,0,0,1,0
19564,0,0,0,0,0,1,0,1,0,1,0
19565,1,0,0,0,1,0,0,0,0,1,0
19566,0,0,0,0,0,1,0,1,1,0,0
19567,0,0,0,0,0,1,0,1,0,1,0
19568,0,0,0,0,0,1,0,1,0,1,0
19569,1,0,0,0,1,0,0,0,0,1,0
19570,1,1,0,0,0,0,0,0,0,1,0
19571,0,0,0,0,0,1,1,0,0,0,0
19572,0,0,0,0,0,1,1,0,0,0,0
19573,1,0,0,0,1,0,0,0,0,1,0
19574,0,0,0,0,0,1,0,1,0,1,0
19575,0,0,0,0,0,1,0,1,0,1,0
19576,1,1,0,0,0,0,0,0,1,0,0
19577,0,0,0,0,0,1,0,1,0,0,1
19578,0,0,0,0,0,1,1,0,0,0,0
19579,1,1,0,0,0,0,0,0,0,1,0
19580,0,0,0,0,0,1,0,1,0,1,0
19581,1,0,1,0,0,0,0,0,0,0,1
19582,1,0,1,0,0,0,0,0,0,0,1
19583,1,0,0,1,0,0,0,0,1,0,0
19584,0,0,0,0,0,1,0,1,1,0,0
19585,0,0,0,0,0,1,1,0,0,0,0
19586,0,0,0,0,0,1,1,0,0,0,0
19587,0,0,0,0,0,1,1,0,0,0,0
19588,1,0,0,0,1,0,0,0,0,1,0
19589,1,1,0,0,0,0,0,0,0,1,0
19590,0,0,0,0,0,1,1,0,0,0,0
19591,1,1,0,0,0,0,0,0,1,0,0
19592,1,1,0,0,0,0,0,0,0,1,0
19593,1,1,0,0,0,0,0,0,0,0,1
19594,0,0,0,0,0,1,0,1,1,0,0
19595,1,0,0,0,1,0,0,0,0,1,0
19596,1,0,1,0,0,0,0,0,0,0,1
19597,0,0,0,0,0,1,0,1,0,0,1
19598,1,1,0,0,0,0,0,0,0,0,1
19599,1,1,0,0,0,0,0,0,1,0,0
19600,1,0,0,0,1,0,0,0,0,1,0
19601,0,0,0,0,0,1,0,1,0,0,1
19602,0,0,0,0,0,1,0,1,1,0,0
19603,1,0,0,1,0,0,0,0,1,0,0
19604,1,0,0,1,0,0,0,0,1,0,0
19605,1,1,0,0,0,0,0,0,0,0,1
19606,1,0,1,0,0,0,0,0,0,0,1
19607,0,0,0,0,0,1,0,1,1,0,0
19608,1,1,0,0,0,0,0,0,0,0,1
19609,0,0,0,0,0,1,0,1,0,0,1
19610,0,0,0,0,0,1,0,1,0,0,1
19611,1,1,0,0,0,0,0,0,0,1,0
19612,1,1,0,0,0,0,0,0,0,0,1
19613,0,0,0,0,0,1,0,1,1,0,0
19614,0,0,0,0,0,1,0,1,0,0,1
19615,1,0,0,1,0,0,0,0,1,0,0
19616,1,0,0,1,0,0,0,0,1,0,0
19617,1,0,0,1,0,0,0,0,1,0,0
19618,1,1,0,0,0,0,0,0,0,0,1
19619,0,0,0,0,0,1,0,1,0,1,0
19620,1,0,1,0,0,0,0,0,0,0,1
19621,0,0,0,0,0,1,0,1,0,1,0
19622,1,1,0,0,0,0,0,0,1,0,0
19623,1,0,0,0,1,0,0,0,0,1,0
19624,1,0,0,0,1,0,0,0,0,1,0
19625,1,1,0,0,0,0,0,0,0,0,1
19626,1,0,0,0,1,0,0,0,0,1,0
19627,1,1,0,0,0,0,0,0,0,0,1
19628,1,0,0,1,0,0,0,0,1,0,0
19629,1,0,1,0,0,0,0,0,0,0,1
19630,0,0,0,0,0,1,0,1,0,0,1
19631,0,0,0,0,0,1,0,1,0,1,0
19632,0,0,0,0,0,1,1,0,0,0,0
19633,0,0,0,0,0,1,0,1,0,1,0
19634,1,1,0,0,0,0,0,0,0,0,1
19635,0,0,0,0,0,1,0,1,1,0,0
19636,1,0,1,0,0,0,0,0,0,0,1
19637,0,0,0,0,0,1,1,0,0,0,0
19638,1,0,0,0,1,0,0,0,0,1,0
19639,0,0,0,0,0,1,0,1,0,1,0
19640,1,0,1,0,0,0,0,0,0,0,1
19641,1,0,0,1,0,0,0,0,1,0,0
19642,1,0,1,0,0,0,0,0,0,0,1
19643,1,0,0,0,1,0,0,0,0,1,0
19644,1,1,0,0,0,0,0,0,0,1,0
19645,1,0,1,0,0,0,0,0,0,0,1
19646,1,0,0,0,1,0,0,0,0,1,0
19647,1,0,0,0,1,0,0,0,0,1,0
19648,1,0,1,0,0,0,0,0,0,0,1
19649,0,0,0,0,0,1,0,1,0,1,0
19650,1,1,0,0,0,0,0,0,0,0,1
19651,0,0,0,0,0,1,0,1,1,0,0
19652,0,0,0,0,0,1,1,0,0,0,0
19653,0,0,0,0,0,1,0,1,1,0,0
19654,0,0,0,0,0,1,0,1,0,0,1
19655,0,0,0,0,0,1,0,1,0,1,0
19656,1,1,0,0,0,0,0,0,1,0,0
19657,1,0,1,0,0,0,0,0,0,0,1
19658,0,0,0,0,0,1,0,1,1,0,0
19659,1,0,1,0,0,0,0,0,0,0,1
19660,1,1,0,0,0,0,0,0,1,0,0
19661,1,0,0,0,1,0,0,0,0,1,0
19662,0,0,0,0,0,1,0,1,1,0,0
19663,0,0,0,0,0,1,0,1,1,0,0
19664,0,0,0,0,0,1,0,1,0,1,0
19665,1,0,1,0,0,0,0,0,0,0,1
19666,1,0,0,1,0,0,0,0,1,0,0
19667,0,0,0,0,0,1,0,1,0,1,0
19668,1,1,0,0,0,0,0,0,1,0,0
19669,1,0,0,0,1,0,0,0,0,1,0
19670,0,0,0,0,0,1,1,0,0,0,0
19671,1,1,0,0,0,0,0,0,0,1,0
19672,1,0,1,0,0,0,0,0,0,0,1
19673,0,0,0,0,0,1,0,1,0,1,0
19674,1,1,0,0,0,0,0,0,1,0,0
19675,0,0,0,0,0,1,0,1,0,1,0
19676,1,0,1,0,0,0,0,0,0,0,1
19677,1,1,0,0,0,0,0,0,1,0,0
19678,0,0,0,0,0,1,0,1,0,0,1
19679,1,1,0,0,0,0,0,0,0,0,1
19680,0,0,0,0,0,1,1,0,0,0,0
19681,0,0,0,0,0,1,0,1,0,1,0
19682,0,0,0,0,0,1,0,1,1,0,0
19683,1,0,1,0,0,0,0,0,0,0,1
19684,0,0,0,0,0,1,0,1,0,1,0
19685,1,1,0,0,0,0,0,0,1,0,0
19686,1,1,0,0,0,0,0,0,0,0,1
19687,0,0,0,0,0,1,0,1,1,0,0
19688,1,0,1,0,0,0,0,0,0,0,1
19689,1,0,0,0,1,0,0,0,0,1,0
19690,0,0,0,0,0,1,1,0,0,0,0
19691,1,0,0,1,0,0,0,0,1,0,0
19692,1,0,1,0,0,0,0,0,0,0,1
19693,0,0,0,0,0,1,0,1,0,1,0
19694,1,1,0,0,0,0,0,0,0,1,0
